slug,name,homepage,registry_url,registry_source,repo_full_name,repo_url,description,license,gh_stars,gh_forks,gh_pushed_at,gh_days_since_push,maintenance,item_count,free_item_count,paid_item_count,access,docs_url,preview_embeddable,status,first_seen,last_seen,last_crawled_at,gone_on,notes
toc-cn,toc-cn,https://tocn.vercel.app,https://raw.githubusercontent.com/n-at-han-k/shadcn-registry-props/main/toc-cn/registry.json,github,n-at-han-k/shadcn-registry-props,https://github.com/n-at-han-k/shadcn-registry-props,,,0,0,2026-08-27T17:15:58+00:00,0,94,1,0,0,unknown,,,gone,2026-08-02,2026-08-27,2026-08-27T19:06:01.527+00:00,2026-08-31,
tomhacks,tomhacks,https://tombuilds.net,https://raw.githubusercontent.com/tomsiwik/tomsiwik/master/blog/registry.json,github,tomsiwik/tomsiwik,https://github.com/tomsiwik/tomsiwik,"My profile, my story, my life",MIT,0,0,2026-09-03T10:42:02+00:00,1,94,2,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:38:07.742+00:00,,
tool-ui,tool-ui,https://www.tool-ui.com,https://www.tool-ui.com/r/registry.json,live,,,,,,,,,,27,27,0,free,https://www.tool-ui.com/components/approval-card,false,active,2026-08-01,2026-09-04,2026-09-04T08:34:28.4+00:00,,
tour,tour,https://onboarding-tour.vercel.app,https://onboarding-tour.vercel.app/r/registry.json,live,tonghohin/tour,https://github.com/tonghohin/tour,,,,,,,,1,1,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:24:08.323+00:00,,
tourism,tourism,https://github.com,https://raw.githubusercontent.com/marica05gabriel/tourism-ui/main/registry.json,github,marica05gabriel/tourism-ui,https://github.com/marica05gabriel/tourism-ui,"A shadcn/ui registry of blocks and components for tourism websites — cabins, resorts, and villas.",,0,0,2026-08-27T17:40:24+00:00,4,94,79,0,0,unknown,,,gone,2026-08-29,2026-08-31,2026-08-31T08:19:08.689+00:00,2026-09-04,
trackcn,trackcn,https://github.com,https://raw.githubusercontent.com/vercel-labs/trackcn/main/registry.json,github,vercel-labs/trackcn,https://github.com/vercel-labs/trackcn,"Track GitHub files, directories, commits, pull requests, and agent skills like dependencies.",MIT,28,0,2026-07-07T04:28:22+00:00,58,76,1,0,0,unknown,,,active,2026-08-01,2026-09-03,2026-09-03T08:26:24.834+00:00,,
trauibase,trauibase,https://tra-ui-base.vercel.app,https://raw.githubusercontent.com/smhirmak/tra-ui-base/develop/core/public/r/registry.json,github,smhirmak/tra-ui-base,https://github.com/smhirmak/tra-ui-base,,,0,0,2026-05-25T06:49:38+00:00,102,49,5,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:52.021+00:00,,
trauikit,trauikit,https://ui.trabilisim.tech,https://ui.trabilisim.tech/r/registry.json,live,smhirmak/tra-ui-kit,https://github.com/smhirmak/tra-ui-kit,,,,,,,,39,39,0,free,https://ui.trabilisim.tech/docs/components/accordion,true,active,2026-08-01,2026-09-04,2026-09-04T08:24:08.633+00:00,,
treecn,treecn,https://treecn.vercel.app,https://raw.githubusercontent.com/alaminrifat/treecn/main/registry.json,github,alaminrifat/treecn,https://github.com/alaminrifat/treecn,"TreeCN is a component library — it provides reusable UI components (Tree View & File Explorer) built for shadcn/ui. It's not a template (starter/boilerplate project), not a standalone tool, and fits squarely in the ""Component"" category.",MIT,1,0,2026-08-08T12:20:15+00:00,27,86,4,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:36.245+00:00,,
tripled,tripled,https://ui.tripled.work,https://ui.tripled.work/r/registry.json,live,moumen-soliman/uitripled,https://github.com/moumen-soliman/uitripled,"Production-ready UI blocks, components, and full pages available in shadcn/ui and Base UI, powered by Framer Motion, with a Landing Page Builder, Background Builder, and Grid Generator.",MIT,1319,67,2026-08-28T00:09:30+00:00,7,94,282,282,0,free,https://ui.tripled.work/components/bottom-modal,,active,2026-08-01,2026-09-04,2026-09-04T08:25:11.592+00:00,,
trophy,trophy,https://ui.trophy.so,https://ui.trophy.so/r/registry.json,live,trophyso/ui,https://github.com/trophyso/ui,,,,,,,,18,18,0,free,https://ui.trophy.so/docs/components/streak-badge,true,active,2026-08-01,2026-09-04,2026-09-04T08:34:29.693+00:00,,
trovecn,trovecn,https://trovecn.dev,https://trovecn.dev/r/registry.json,live,PPRAMANIK62/trovecn,https://github.com/PPRAMANIK62/trovecn,"A registry of interface patterns observed on real sites, rebuilt from scratch and distributed via shadcn CLI.",MIT,53,1,2026-08-28T13:39:44+00:00,7,94,34,34,0,free,,,active,2026-08-14,2026-09-04,2026-09-04T08:26:54.632+00:00,,
tuiparts,tuiparts,https://tuiparts.sh,https://tuiparts.sh/r/registry.json,live,tuiparts/tuiparts,https://github.com/tuiparts/tuiparts,,,,,,,,56,56,0,free,,,active,2026-08-09,2026-09-04,2026-09-04T08:24:09.47+00:00,,
tungshadcn,TungShadcn,https://react-19.octung112.workers.dev,https://raw.githubusercontent.com/hihahihahoho/React-19/main/registry.json,github,hihahihahoho/React-19,https://github.com/hihahihahoho/React-19,,,2,0,2026-02-03T09:53:47+00:00,213,26,99,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:15.989+00:00,,
tusharvarshney,tusharvarshney,https://tusharvarshney.com,https://raw.githubusercontent.com/tusharv2005/tusharvarshney.com/main/public/r/registry.json,github,tusharv2005/tusharvarshney.com,https://github.com/tusharv2005/tusharvarshney.com,A pixel-perfect developer portfolio where elegant design meets seamless user experience.,MIT,1,0,2026-06-06T17:15:20+00:00,90,66,50,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:31:29.654+00:00,,
tweakcn-switcher,tweakcn-switcher,https://github.com,https://raw.githubusercontent.com/heywinit/tweakcn-switcher/main/public/r/registry.json,github,heywinit/tweakcn-switcher,https://github.com/heywinit/tweakcn-switcher,a component for switching shadcn/ui themes dynamically.,,6,1,2026-01-07T21:14:18+00:00,239,26,1,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:47.154+00:00,,
tweakcn-theme-registry,tweakcn-theme-registry,http://tweakcn.com,http://tweakcn.com/r/registry.json,live,0x1d/tiledesk,https://github.com/0x1d/tiledesk,,,,,,,,36,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:24:09.661+00:00,,
tweakcn-theme-registry-careerpack,tweakcn-theme-registry,https://careerpack.org,https://careerpack.org/r/registry.json,live,rahmanef63/CareerPack,https://github.com/rahmanef63/CareerPack,"Career-preparation platform: CV generator, job matcher, mock interviews, networking and document checklists. Next.js 15 App Router + Convex, 22 modular frontend slices. PolyForm Noncommercial licence.",NOASSERTION,1,0,2026-08-17T20:34:05+00:00,1,94,36,0,0,unknown,,,gone,2026-08-18,2026-08-19,2026-08-19T08:20:45.46+00:00,2026-08-23,
tweakcn-theme-registry-tweakcn,tweakcn-theme-registry,http://tweakcn.com,https://raw.githubusercontent.com/0x1d/tiledesk/main/packages/core/src/themes/source/tweakcn-registry.json,github,0x1d/tiledesk,https://github.com/0x1d/tiledesk,"Multi-desk tiling window manager (React 19, dockview-react, WebGL)",,0,0,2026-08-31T06:30:49+00:00,0,94,39,0,0,unknown,,,gone,2026-08-01,2026-08-31,2026-08-31T08:19:09.502+00:00,2026-09-04,
tweakcn-themes,tweakcn-themes,https://tweakcn-picker.vercel.app,https://raw.githubusercontent.com/BankkRoll/tweakcn-theme-picker/main/public/r/registry.json,github,BankkRoll/tweakcn-theme-picker,https://github.com/BankkRoll/tweakcn-theme-picker,"Easily add 42+ themes with support for light and dark modes. Add a complete theme picker to your shadcn/ui app with a single command. OKLCH colors, custom fonts, light & dark modes for every theme. --- DOCS: https://bankkroll-tweakcn-theme-picker.mintlify.app/installation",MIT,9,0,2026-06-26T03:59:47+00:00,70,66,305,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:27.656+00:00,,
twin-te-design-system,Twin:te Design System,https://v0-twinte-design-system.vercel.app,https://v0-twinte-design-system.vercel.app/r/registry.json,live,HikaruEgashira/v0-twinte-design-system,https://github.com/HikaruEgashira/v0-twinte-design-system,,,,,,,,71,71,0,free,,,active,2026-08-02,2026-09-04,2026-09-04T08:24:12.15+00:00,,
typechart,typechart,https://github.com,https://raw.githubusercontent.com/imaimai17468/typechart/main/registry.json,github,imaimai17468/typechart,https://github.com/imaimai17468/typechart,,MIT,18,0,2026-07-21T07:48:14+00:00,45,76,15,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:27:55.403+00:00,,
ui,ui,https://acme.com,https://raw.githubusercontent.com/karlrobeck/ui/master/registry.json,github,karlrobeck/ui,https://github.com/karlrobeck/ui,,,0,0,2026-03-14T14:17:00+00:00,174,49,1,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:12.592+00:00,,
ui-beats,ui-beats,https://uibeats.com,https://uibeats.com/r/registry.json,live,nikhils4/ui-beats,https://github.com/nikhils4/ui-beats,,,,,,,,55,55,0,free,https://uibeats.com/docs/block/feature-grid,,active,2026-08-12,2026-09-04,2026-09-04T08:34:33.892+00:00,,
ui-bloom,ui-bloom,https://ui-bloom.vercel.app,https://raw.githubusercontent.com/Huzaifa-Yaqoob/ui-bloom3/HEAD/registry.json,github,Huzaifa-Yaqoob/ui-bloom3,https://github.com/Huzaifa-Yaqoob/ui-bloom3,,,,,,,,7,7,0,free,https://ui-bloom.vercel.app/docs/password-input,true,active,2026-08-10,2026-09-04,2026-09-04T08:24:12.594+00:00,,
ui-codarise,ui,,https://raw.githubusercontent.com/codarise/ui/main/registry/blocks/registry.json,github,codarise/ui,https://github.com/codarise/ui,,,0,0,2026-08-07T19:22:44+00:00,28,86,16,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:29.317+00:00,,
ui-components,UI Components,https://ui.raulcarini.dev,https://ui.raulcarini.dev/r/registry.json,live,R4ULtv/ui,https://github.com/R4ULtv/ui,A collection of UI components built with Shadcn UI.,MIT,12,0,2026-07-28T09:44:47+00:00,38,76,25,25,0,free,https://ui.raulcarini.dev/icon-picker,,active,2026-08-01,2026-09-04,2026-09-04T08:28:13.473+00:00,,
ui-derrick,ui-derrick,https://ui.derrick.rw,https://raw.githubusercontent.com/derrick-nuby/ui-derrick/develop/registry.json,github,derrick-nuby/ui-derrick,https://github.com/derrick-nuby/ui-derrick,shadcn style components ui used by me and our company,,0,0,2025-08-16T21:21:08+00:00,383,6,1,1,0,free,,,active,2026-08-02,2026-09-04,2026-09-04T08:35:58.388+00:00,,
ui-designbycode,ui-designbycode,https://ui.designbycode.co.za,https://ui.designbycode.co.za/r/registry.json,live,designbycode/ui-designbycode,https://github.com/designbycode/ui-designbycode,,,,,,,,171,171,0,free,https://ui.designbycode.co.za/components/activity-feed,true,active,2026-08-31,2026-09-04,2026-09-04T08:18:25.121+00:00,,
ui-hatch,ui-hatch,https://ui-hatch.vercel.app,https://raw.githubusercontent.com/MalahimHaseeb/UI-Hatch/main/registry.json,github,MalahimHaseeb/UI-Hatch,https://github.com/MalahimHaseeb/UI-Hatch,,,0,0,2026-01-14T06:46:49+00:00,233,26,7,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:35:49.699+00:00,,
ui-layouts,ui-layouts,https://www.ui-layouts.com,https://raw.githubusercontent.com/ui-layouts/mdx-starter-repo/main/registry.json,github,ui-layouts/mdx-starter-repo,https://github.com/ui-layouts/mdx-starter-repo,An open-source starter repo for those who want to create their own component library.,,62,16,2026-02-19T02:03:49+00:00,197,26,1,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:26:51.888+00:00,,
ui-layouts-aiveilix,ui-layouts,https://aiveilix.com,https://raw.githubusercontent.com/jutt313/AIVEILIX-old/main/for ui/apps/ui-layout/public/r/registry.json,github,jutt313/AIVEILIX-old,https://github.com/jutt313/AIVEILIX-old,,,0,0,2026-03-10T13:47:30+00:00,178,49,230,230,0,free,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:30.885+00:00,,
ui-registry,ui-registry,http://localhost:3000,https://raw.githubusercontent.com/sotayamashita/ui-registry/main/registry.json,github,sotayamashita/ui-registry,https://github.com/sotayamashita/ui-registry,,,0,0,2026-08-13T23:26:45+00:00,6,94,7,0,0,unknown,,,gone,2026-08-02,2026-08-20,2026-08-20T08:26:00.546+00:00,2026-08-27,
ui-registry-template,acme,https://acme.com,https://raw.githubusercontent.com/hlynn93/ui-registry-template/main/public/r/registry.json,github,hlynn93/ui-registry-template,https://github.com/hlynn93/ui-registry-template,Shadcn UI Registry template using fumadocs for registry documentation,,1,0,2026-02-15T01:56:39+00:00,201,26,5,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:37.138+00:00,,
ui-simplifyingai-com,shadcn/ui,https://ui.shadcn.com,https://raw.githubusercontent.com/simplifyingai/ui.simplifyingai.com/main/apps/www/registry.json,github,simplifyingai/ui.simplifyingai.com,https://github.com/simplifyingai/ui.simplifyingai.com,,NOASSERTION,6,1,2026-07-08T15:15:52+00:00,56,76,181,0,0,unknown,,,active,2026-08-01,2026-09-02,2026-09-02T08:31:15.986+00:00,,
ui-topia,ui/topia,https://uitopia.vercel.app,https://uitopia.vercel.app/r/registry.json,live,cahyawibawa/ui-topia,https://github.com/cahyawibawa/ui-topia,,,,,,,,287,287,0,free,https://uitopia.vercel.app/docs/ui,true,active,2026-08-01,2026-09-04,2026-09-04T08:24:12.294+00:00,,
ui23,shadcn/ui,https://ui.shadcn.com,https://raw.githubusercontent.com/primemerchantapp/ui23/main/apps/v4/registry.json,github,primemerchantapp/ui23,https://github.com/primemerchantapp/ui23,,MIT,0,0,2025-08-26T19:30:52+00:00,345,26,333,0,0,unknown,,,gone,2026-08-05,2026-08-06,2026-08-06T08:25:03.239+00:00,2026-08-10,
uiable,uiable,https://uiable.com,https://uiable.com/r/registry.json,live,codedthemes/uiable,https://github.com/codedthemes/uiable,"A free, open-source collection of beautifully designed UI components that you can copy, paste, customize, and make your own.",MIT,106,2,2026-09-01T10:18:52+00:00,3,94,810,810,0,free,https://uiable.com/components/accordion,true,active,2026-08-01,2026-09-04,2026-09-04T08:26:38.853+00:00,,
uicapsule,uicapsule,https://uicapsule.com,https://raw.githubusercontent.com/n-at-han-k/shadcn-registry-props/main/uicapsule/registry.json,github,n-at-han-k/shadcn-registry-props,https://github.com/n-at-han-k/shadcn-registry-props,,,0,0,2026-08-29T12:09:50+00:00,1,94,37,0,0,unknown,,,gone,2026-08-29,2026-08-30,2026-08-30T08:18:12.19+00:00,2026-09-03,
uifoundry,uifoundry,https://uifoundry.dev,https://raw.githubusercontent.com/UIFoundry/uifoundry/HEAD/registry.json,github,UIFoundry/uifoundry,https://github.com/UIFoundry/uifoundry,,,,,,,,54,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:24:16.03+00:00,,
ultimate-ts-starter,ultimate-ts-starter,https://github.com,https://raw.githubusercontent.com/Amir-Abushanab/ultimate-ts-starter/master/registry.json,github,Amir-Abushanab/ultimate-ts-starter,https://github.com/Amir-Abushanab/ultimate-ts-starter,,,3,0,2026-07-19T09:44:12+00:00,47,76,5,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:03.983+00:00,,
undraw-cn,undraw-cn,https://undraw-cn.vaatun.com,https://undraw-cn.vaatun.com/r/registry.json,live,,,,,,,,,,1362,1362,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:35:11.176+00:00,,
universal-react-dropdown,universal-react-dropdown,https://github.com,https://raw.githubusercontent.com/nightness/universal-react-dropdown/main/registry.json,github,nightness/universal-react-dropdown,https://github.com/nightness/universal-react-dropdown,"A customizable React Dropdown component designed for flexible integration into React applications. This component allows for easy customization of styles and behavior, making it suitable for various use cases.",MIT,3,0,2026-02-17T03:52:26+00:00,199,26,1,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:01.896+00:00,,
uniwind,uniwind,https://uniwind.dev,https://raw.githubusercontent.com/next-mmo/twind-universal/main/packages/ui/registry/public/r/registry.json,github,next-mmo/twind-universal,https://github.com/next-mmo/twind-universal,,MIT,0,0,2026-03-30T16:33:44+00:00,139,49,4,0,0,unknown,,,gone,2026-08-02,2026-08-16,2026-08-16T11:44:07.977+00:00,2026-08-20,
unlumen-ui,Unlumen Ui,https://ui.unlumen.com,https://ui.unlumen.com/r/registry.json,live,leovvx/unlumen-ui-docs,https://github.com/leovvx/unlumen-ui-docs,Open-source documentation and public component registry for unlumen UI,MIT,53,9,2026-09-03T23:24:00+00:00,0,94,235,181,54,mixed,https://ui.unlumen.com/components/gravity-stars,true,active,2026-08-01,2026-09-04,2026-09-04T08:26:54.422+00:00,,
unnamed-ui,shadcn/ui,https://ui.shadcn.com,https://raw.githubusercontent.com/fancn21th/unnamed-ui/main/apps/www/registry.json,github,fancn21th/unnamed-ui,https://github.com/fancn21th/unnamed-ui,ui library for ai app in shadcn style,,4,4,2026-03-24T03:39:43+00:00,162,49,437,0,0,unknown,,,active,2026-08-01,2026-09-02,2026-09-02T08:31:33.699+00:00,,
unpricecn,unpricecn,https://unpricecn.dev,https://raw.githubusercontent.com/jhonsfran/unprice-ui/main/registry.json,github,jhonsfran/unprice-ui,https://github.com/jhonsfran/unprice-ui,unprice ui registry for pricing component,MIT,0,0,2025-05-14T16:18:05+00:00,478,6,1,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:11.404+00:00,,
unsave-provider,unsave-provider,https://github.com,https://raw.githubusercontent.com/r2hu1/unsave-provider/main/public/r/registry.json,github,r2hu1/unsave-provider,https://github.com/r2hu1/unsave-provider,"A React context provider for Next.js that handles unsaved changes with elegant toasts, drawers, and modals.",,0,0,2026-04-11T07:10:33+00:00,146,49,1,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:00.41+00:00,,
uploadthing-ui,Uploadthing UI,https://uploadthing-ui.vercel.app,https://raw.githubusercontent.com/taigrr/uploadthing-ui/HEAD/registry.json,github,taigrr/uploadthing-ui,https://github.com/taigrr/uploadthing-ui,,,,,,,,2,0,0,unknown,,,active,2026-08-10,2026-09-04,2026-09-04T08:24:15.819+00:00,,
uploadthingui,uploadthingui,https://uploadthingui.webdevkaleem.com,https://uploadthingui.webdevkaleem.com/r/registry.json,live,webdevkaleem/uploadthingui,https://github.com/webdevkaleem/uploadthingui,"A set of beautifully-designed, accessible components for building Uploadthing components. Built for Next.js with Shadcn Registry. Open Source. Open Code.",,1,0,2026-03-24T12:27:07+00:00,164,49,2,2,0,free,https://uploadthingui.webdevkaleem.com/docs/components/toast-button,true,active,2026-08-01,2026-09-04,2026-09-04T08:31:32.356+00:00,,
upnet,upnet,https://component-registry-roan.vercel.app,https://raw.githubusercontent.com/hashdotlee/component-registry/main/packages/registry/registry.json,github,hashdotlee/component-registry,https://github.com/hashdotlee/component-registry,,,0,0,2025-09-15T07:22:39+00:00,354,26,124,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:52.903+00:00,,
useglimmer,useglimmer,https://useglimmer.com,https://raw.githubusercontent.com/devndesigner6/useglimmer./main/public/r/registry.json,github,devndesigner6/useglimmer.,https://github.com/devndesigner6/useglimmer.,Free premium animated React components and micro-interactions built with Framer Motion and Tailwind CSS,MIT,2,0,2026-01-01T16:11:15+00:00,246,26,20,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:22.155+00:00,,
uselayouts,uselayouts,https://uselayouts.com,https://uselayouts.com/r/registry.json,live,iurvish/uselayouts,https://github.com/iurvish/uselayouts,,,,,,,,26,26,0,free,https://uselayouts.com/docs/components/3d-book,true,active,2026-08-01,2026-09-04,2026-09-04T08:34:39.921+00:00,,
util-ui,Util UI,https://utilui.com,https://raw.githubusercontent.com/elitalpa/utilui/main/apps/web/registry.json,github,elitalpa/utilui,https://github.com/elitalpa/utilui,UI Components System,MIT,1,0,2025-12-06T15:18:44+00:00,272,26,3,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:31:38.088+00:00,,
utilcn,utilcn,https://utilcn.dev,https://utilcn.dev/r/registry.json,live,BrennenRocks/utilcn,https://github.com/BrennenRocks/utilcn,A lightweight registry of reusable utility functions,,15,0,2025-12-14T06:52:44+00:00,264,26,17,17,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:27:59.794+00:00,,
v3cn,v3cn,https://v3cn.vineet.pro,https://raw.githubusercontent.com/VineeTagarwaL-code/v3cn-docs/main/registry.json,github,VineeTagarwaL-code/v3cn-docs,https://github.com/VineeTagarwaL-code/v3cn-docs,Get Components Like Never Before,,46,10,2025-04-26T07:38:24+00:00,496,6,6,6,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:27:00.835+00:00,,
vaibhav-lab-s,Vaibhav Lab's,https://vaibhavkesarwani.vercel.app,https://raw.githubusercontent.com/Vaibhav-kesarwani/portfolio/main/registry.json,github,Vaibhav-kesarwani/portfolio,https://github.com/Vaibhav-kesarwani/portfolio,My Portfolio Website,MIT,1,0,2026-03-14T16:04:39+00:00,174,49,1,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:31:28.06+00:00,,
valraiso,valraiso,https://github.com,https://raw.githubusercontent.com/valraiso/astro-components/main/r/registry.json,github,valraiso/astro-components,https://github.com/valraiso/astro-components,,,0,0,2026-07-02T07:57:24+00:00,64,66,14,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:58.096+00:00,,
vanillasky,vanillasky,https://vanillasky.ai,https://raw.githubusercontent.com/VanillaSkyAi/skills/main/registry/registry.json,github,VanillaSkyAi/skills,https://github.com/VanillaSkyAi/skills,"Agent skills for VanillaSky — your AI agent composes and renders finished social videos (MP4, 9:16 or 16:9) from a prompt. Works with Claude Code and 75+ agents. Free, local rendering, MIT.",MIT,0,0,2026-08-07T13:58:00+00:00,1,94,33,33,0,free,https://vanillasky.ai/docs/components/media,false,gone,2026-08-08,2026-08-08,2026-08-08T08:25:50.533+00:00,2026-08-12,
vault-hyperiux,vault-hyperiux,https://vault.hyperiux.com,https://vault.hyperiux.com/r/index.json,live,Hyperiux-Immersion-Labs/hyperiux-components,https://github.com/Hyperiux-Immersion-Labs/hyperiux-components,"Animation effects and interactive UI components for Next.js - CLI-installable, 45 free MPL2.0 effects + 88 Pro",MPL-2.0,36,2,2026-09-01T12:05:02+00:00,3,94,138,138,0,free,https://vault.hyperiux.com/demo/cards-runway,,active,2026-08-01,2026-09-04,2026-09-04T08:27:14.106+00:00,,
vellum,vellum,https://github.com,https://raw.githubusercontent.com/jakerains/vellum/main/registry.json,github,jakerains/vellum,https://github.com/jakerains/vellum,A transparent review-and-annotate layer for HyperFrames videos — pin time-coded notes your coding agent can read.,MIT,0,0,2026-08-12T17:02:22+00:00,23,86,2,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:26.968+00:00,,
velora,velora,https://velora.colorlib.com,https://velora.colorlib.com/r/registry.json,live,ColorlibHQ/velora-ui,https://github.com/ColorlibHQ/velora-ui,,,,,,,,32,32,0,free,https://velora.colorlib.com/components/aurora-background,true,active,2026-08-11,2026-09-04,2026-09-04T08:24:17.287+00:00,,
vengeance-ui-mist,Vengeance UI Mist,,https://raw.githubusercontent.com/tommy251/ADISA/main/repos/VengeanceUI/public/r/mist-registry.json,github,tommy251/ADISA,https://github.com/tommy251/ADISA,ECCOMMERCE SITE,,0,0,2026-08-18T11:50:01+00:00,17,86,54,0,0,unknown,,,active,2026-08-04,2026-09-04,2026-09-04T08:36:30.602+00:00,,
vengenceui,vengenceui,https://www.vengenceui.com,https://www.vengenceui.com/r/registry.json,live,,,,,,,,,,132,132,0,free,https://www.vengenceui.com/components/agent-bento-grid,true,active,2026-08-01,2026-09-04,2026-09-04T08:34:43.226+00:00,,
venlyfinance,venlyfinance,https://github.com,https://raw.githubusercontent.com/Venly/venly-settlement-sdk/main/ui/r/registry.json,github,Venly/venly-settlement-sdk,https://github.com/Venly/venly-settlement-sdk,,MIT,0,0,2026-08-09T19:51:35+00:00,1,94,18,0,0,unknown,,,gone,2026-08-08,2026-08-10,2026-08-10T08:24:59.433+00:00,2026-08-14,
vessel,vessel,https://block.github.io,https://raw.githubusercontent.com/block/ghost/main/packages/vessel-react/registry.json,github,block/ghost,https://github.com/block/ghost,A design language perception and infrastructure,Apache-2.0,28,7,2026-09-03T20:48:49+00:00,0,94,109,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:27:19.675+00:00,,
vibe-coder,shadcn/ui,https://ui.shadcn.com,https://raw.githubusercontent.com/ibragimov-oasis/vibe-coder/main/vc-kit/content/COMBINED/COMBINED/ui-design/ui-components-shadcn/apps/v4/public/r/styles/radix-mira/registry.json,github,ibragimov-oasis/vibe-coder,https://github.com/ibragimov-oasis/vibe-coder,,NOASSERTION,2,1,2026-06-24T08:31:18+00:00,70,66,196,0,0,unknown,,,active,2026-08-01,2026-09-02,2026-09-02T08:32:04.83+00:00,,
vibe-ui,vibe-ui,,https://raw.githubusercontent.com/xcb3d/vibe-ui/main/packages/registry/registry.json,github,xcb3d/vibe-ui,https://github.com/xcb3d/vibe-ui,,,0,0,2025-12-31T15:13:18+00:00,247,26,39,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:23.651+00:00,,
vibekit-desishub,vibekit-desishub,https://vibekit.desishub.com,https://raw.githubusercontent.com/MUKE-coder/vibekit/main/registry/hooks/registry.json,github,MUKE-coder/vibekit,https://github.com/MUKE-coder/vibekit,"A structured framework for building production Next.js SaaS apps with AI tools like Lovable & V0 — without burning $200, shipping broken auth, or getting stuck",,22,13,2026-08-05T02:54:11+00:00,30,86,12,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:27:41.308+00:00,,
vinkas-ui,vinkas-ui,https://ui.vinkas.com,https://raw.githubusercontent.com/vinkashq/ui/main/registry.json,github,vinkashq/ui,https://github.com/vinkashq/ui,"Open-source shadcn/ui registry of Base UI React components you can customize, extend, and build on.",MIT,2,0,2026-08-01T14:09:04+00:00,31,76,7,0,0,unknown,,,active,2026-08-02,2026-09-01,2026-09-01T08:29:00.979+00:00,,
virtuoso,virtuoso,https://virtuoso.dev,https://virtuoso.dev/r/registry.json,live,petyosi/react-virtuoso,https://github.com/petyosi/react-virtuoso,The most powerful virtual list component for React,,6449,354,2026-09-02T08:50:17+00:00,2,94,6,6,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:24:36.416+00:00,,
vitality,vitality,,https://raw.githubusercontent.com/lucastobrazil/shadality-nozard/HEAD/registry.json,github,lucastobrazil/shadality-nozard,https://github.com/lucastobrazil/shadality-nozard,,,,,,,,63,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:24:17.685+00:00,,
vitality-2,vitality,,https://raw.githubusercontent.com/lucastobrazil/vitality-v6-rehearsal-2/main/registry.json,github,lucastobrazil/vitality-v6-rehearsal-2,https://github.com/lucastobrazil/vitality-v6-rehearsal-2,Vitality v6 design system registry (rehearsal #2 — calendar rewrite codified),MIT,0,0,2026-06-21T12:38:43+00:00,75,66,2,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:35:46.258+00:00,,
vitality-3,vitality,,https://raw.githubusercontent.com/lucastobrazil/vitality-v6-rehearsal-3/main/registry.json,github,lucastobrazil/vitality-v6-rehearsal-3,https://github.com/lucastobrazil/vitality-v6-rehearsal-3,,,0,0,2026-06-21T12:38:15+00:00,75,66,2,0,0,unknown,,,active,2026-08-07,2026-09-04,2026-09-04T08:35:47.648+00:00,,
